name,score_kind,annee,trimestre,isin,sector,industry,country,region,first_quartile,consensus,third_quartile,strength
Abb ltd,S,2022,3,CH0012221716,Industrials,,Switzerland,Europe,56.1,56.1,56.3,99.8
Abb ltd,S,2022,4,CH0012221716,Industrials,,Switzerland,Europe,56.1,56.1,56.3,99.8
Abb ltd,S,2023,1,CH0012221716,Industrials,,Switzerland,Europe,59.2,59.4,63.3,97.2
Abb ltd,S,2023,2,CH0012221716,Industrials,,Switzerland,Europe,59.2,59.4,63.3,97.2
Abb ltd,S,2023,3,CH0012221716,Industrials,,Switzerland,Europe,56.5,57.1,58.8,96.1
Abb ltd,S,2023,4,CH0012221716,Industrials,,Switzerland,Europe,58.9,59.2,60.6,96.6
Abb ltd,S,2024,1,CH0012221716,Industrials,,Switzerland,Europe,59.4,60.2,61.7,91.8
Abb ltd,S,2024,2,CH0012221716,Industrials,,Switzerland,Europe,60.1,60.9,62.6,91.7
Abb ltd,S,2024,3,CH0012221716,Industrials,,Switzerland,Europe,59.3,60.1,62.6,91.1
Abb ltd,S,2024,4,CH0012221716,Industrials,,Switzerland,Europe,59.3,60.1,62.9,90.8
Abb ltd,S,2025,1,CH0012221716,Industrials,,Switzerland,Europe,59.3,60.1,62.9,90.8
Abb ltd,SI,2023,3,CH0012221716,Industrials,,Switzerland,Europe,0.625,0.625,0.625,100.0
Abb ltd,SI,2023,4,CH0012221716,Industrials,,Switzerland,Europe,0.625,0.625,0.625,100.0
Abb ltd,SI,2024,1,CH0012221716,Industrials,,Switzerland,Europe,0.077,0.538,0.769,38.5
Abb ltd,SI,2024,2,CH0012221716,Industrials,,Switzerland,Europe,0.235,0.588,0.765,52.9
Abb ltd,SI,2024,3,CH0012221716,Industrials,,Switzerland,Europe,0.0,0.471,0.765,29.4
Abb ltd,SI,2024,4,CH0012221716,Industrials,,Switzerland,Europe,0.0,0.471,0.765,29.4
Abb ltd,SI,2025,1,CH0012221716,Industrials,,Switzerland,Europe,0.0,0.471,0.765,29.4
Ackermans and van haaren nv,E,2020,1,BE0003764785,Industrials,Industrial Conglomerates,Belgium,Europe,36.8,41.5,62.8,76.8
Ackermans and van haaren nv,E,2020,2,BE0003764785,Industrials,Industrial Conglomerates,Belgium,Europe,36.8,41.5,62.8,76.8
Ackermans and van haaren nv,E,2020,3,BE0003764785,Industrials,Industrial Conglomerates,Belgium,Europe,36.8,41.5,62.8,76.8
Ackermans and van haaren nv,E,2020,4,BE0003764785,Industrials,Industrial Conglomerates,Belgium,Europe,36.8,41.5,62.8,76.8
Ackermans and van haaren nv,E,2021,1,BE0003764785,Industrials,Industrial Conglomerates,Belgium,Europe,36.8,40.3,60.9,78.0
Ackermans and van haaren nv,E,2021,2,BE0003764785,Industrials,Industrial Conglomerates,Belgium,Europe,36.8,40.3,60.9,78.0
Ackermans and van haaren nv,E,2021,3,BE0003764785,Industrials,Industrial Conglomerates,Belgium,Europe,36.8,40.3,60.9,78.0
Ackermans and van haaren nv,E,2021,4,BE0003764785,Industrials,Industrial Conglomerates,Belgium,Europe,36.8,40.3,60.9,78.0
Ackermans and van haaren nv,E,2022,1,BE0003764785,Industrials,Industrial Conglomerates,Belgium,Europe,42.2,46.5,58.0,78.5
Ackermans and van haaren nv,E,2022,2,BE0003764785,Industrials,Industrial Conglomerates,Belgium,Europe,42.0,45.8,56.2,80.6
Ackermans and van haaren nv,E,2022,3,BE0003764785,Industrials,Industrial Conglomerates,Belgium,Europe,42.0,45.8,56.2,80.6
Ackermans and van haaren nv,E,2022,4,BE0003764785,Industrials,Industrial Conglomerates,Belgium,Europe,42.0,45.8,56.2,80.6
Ackermans and van haaren nv,E,2023,1,BE0003764785,Industrials,Industrial Conglomerates,Belgium,Europe,40.0,44.7,59.5,81.4
Ackermans and van haaren nv,E,2023,2,BE0003764785,Industrials,Industrial Conglomerates,Belgium,Europe,40.0,44.7,59.5,81.4
Ackermans and van haaren nv,E,2023,3,BE0003764785,Industrials,Industrial Conglomerates,Belgium,Europe,39.0,47.3,57.0,76.9
Ackermans and van haaren nv,E,2023,4,BE0003764785,Industrials,Industrial Conglomerates,Belgium,Europe,39.4,47.0,55.9,79.0
Ackermans and van haaren nv,E,2024,1,BE0003764785,Industrials,Industrial Conglomerates,Belgium,Europe,40.3,45.8,57.4,80.8
Ackermans and van haaren nv,E,2024,2,BE0003764785,Industrials,Industrial Conglomerates,Belgium,Europe,36.3,45.3,57.4,78.8
Ackermans and van haaren nv,E,2024,3,BE0003764785,Industrials,Industrial Conglomerates,Belgium,Europe,36.3,45.3,57.4,78.8
Ackermans and van haaren nv,E,2024,4,BE0003764785,Industrials,Industrial Conglomerates,Belgium,Europe,36.3,45.3,57.4,78.8
Ackermans and van haaren nv,E,2025,1,BE0003764785,Industrials,Industrial Conglomerates,Belgium,Europe,36.3,45.3,57.4,78.8
Ackermans and van haaren nv,ESG,2019,1,BE0003764785,Industrials,Industrial Conglomerates,Belgium,Europe,42.5,42.5,44.7,97.8
Ackermans and van haaren nv,ESG,2019,2,BE0003764785,Industrials,Industrial Conglomerates,Belgium,Europe,42.5,42.5,44.7,97.8
Ackermans and van haaren nv,ESG,2019,3,BE0003764785,Industrials,Industrial Conglomerates,Belgium,Europe,42.5,42.5,44.7,97.8
Ackermans and van haaren nv,ESG,2019,4,BE0003764785,Industrials,Industrial Conglomerates,Belgium,Europe,42.5,42.5,44.7,97.8
Ackermans and van haaren nv,ESG,2020,1,BE0003764785,Industrials,Industrial Conglomerates,Belgium,Europe,45.3,49.3,56.2,91.1
Ackermans and van haaren nv,ESG,2020,2,BE0003764785,Industrials,Industrial Conglomerates,Belgium,Europe,45.3,49.3,56.2,91.1
Ackermans and van haaren nv,ESG,2020,3,BE0003764785,Industrials,Industrial Conglomerates,Belgium,Europe,45.3,49.3,56.2,91.1
Ackermans and van haaren nv,ESG,2020,4,BE0003764785,Industrials,Industrial Conglomerates,Belgium,Europe,45.3,49.3,56.2,91.1
Ackermans and van haaren nv,ESG,2021,1,BE0003764785,Industrials,Industrial Conglomerates,Belgium,Europe,44.9,49.4,55.5,91.3
Ackermans and van haaren nv,ESG,2021,2,BE0003764785,Industrials,Industrial Conglomerates,Belgium,Europe,44.9,49.4,55.5,91.3
Ackermans and van haaren nv,ESG,2021,3,BE0003764785,Industrials,Industrial Conglomerates,Belgium,Europe,44.9,49.4,55.5,91.3
Ackermans and van haaren nv,ESG,2021,4,BE0003764785,Industrials,Industrial Conglomerates,Belgium,Europe,44.9,49.4,55.5,91.3
Ackermans and van haaren nv,ESG,2022,1,BE0003764785,Industrials,Industrial Conglomerates,Belgium,Europe,44.6,46.4,51.6,93.0
Ackermans and van haaren nv,ESG,2022,2,BE0003764785,Industrials,Industrial Conglomerates,Belgium,Europe,48.5,50.0,54.7,93.7
Ackermans and van haaren nv,ESG,2022,3,BE0003764785,Industrials,Industrial Conglomerates,Belgium,Europe,48.5,50.0,54.7,93.7
Ackermans and van haaren nv,ESG,2022,4,BE0003764785,Industrials,Industrial Conglomerates,Belgium,Europe,48.5,50.0,54.7,93.7
Ackermans and van haaren nv,ESG,2023,1,BE0003764785,Industrials,Industrial Conglomerates,Belgium,Europe,54.1,55.8,62.1,93.4
Ackermans and van haaren nv,ESG,2023,2,BE0003764785,Industrials,Industrial Conglomerates,Belgium,Europe,54.1,55.8,62.1,93.4
Ackermans and van haaren nv,ESG,2023,3,BE0003764785,Industrials,Industrial Conglomerates,Belgium,Europe,35.5,55.3,60.9,77.7
Ackermans and van haaren nv,ESG,2023,4,BE0003764785,Industrials,Industrial Conglomerates,Belgium,Europe,35.4,52.4,58.3,77.8
Ackermans and van haaren nv,ESG,2024,1,BE0003764785,Industrials,Industrial Conglomerates,Belgium,Europe,34.1,55.2,59.1,80.8
Ackermans and van haaren nv,ESG,2024,2,BE0003764785,Industrials,Industrial Conglomerates,Belgium,Europe,34.1,55.2,59.1,80.7
Ackermans and van haaren nv,ESG,2024,3,BE0003764785,Industrials,Industrial Conglomerates,Belgium,Europe,34.1,55.2,59.1,80.2
Ackermans and van haaren nv,ESG,2024,4,BE0003764785,Industrials,Industrial Conglomerates,Belgium,Europe,34.1,55.2,59.1,80.2
Ackermans and van haaren nv,ESG,2025,1,BE0003764785,Industrials,Industrial Conglomerates,Belgium,Europe,34.1,55.2,59.1,80.2
Ackermans and van haaren nv,G,2020,1,BE0003764785,Industrials,Industrial Conglomerates,Belgium,Europe,52.7,58.5,69.0,86.1
Ackermans and van haaren nv,G,2020,2,BE0003764785,Industrials,Industrial Conglomerates,Belgium,Europe,52.7,58.5,69.0,86.1
Ackermans and van haaren nv,G,2020,3,BE0003764785,Industrials,Industrial Conglomerates,Belgium,Europe,52.7,58.5,69.0,86.1
Ackermans and van haaren nv,G,2020,4,BE0003764785,Industrials,Industrial Conglomerates,Belgium,Europe,52.7,58.5,69.0,86.1
Ackermans and van haaren nv,G,2021,1,BE0003764785,Industrials,Industrial Conglomerates,Belgium,Europe,50.2,59.0,68.4,84.8
Ackermans and van haaren nv,G,2021,2,BE0003764785,Industrials,Industrial Conglomerates,Belgium,Europe,50.2,59.0,68.4,84.8
Ackermans and van haaren nv,G,2021,3,BE0003764785,Industrials,Industrial Conglomerates,Belgium,Europe,50.2,59.0,68.4,84.8
Ackermans and van haaren nv,G,2021,4,BE0003764785,Industrials,Industrial Conglomerates,Belgium,Europe,50.2,59.0,68.4,84.8
Ackermans and van haaren nv,G,2022,1,BE0003764785,Industrials,Industrial Conglomerates,Belgium,Europe,47.2,48.9,55.3,91.8
Ackermans and van haaren nv,G,2022,2,BE0003764785,Industrials,Industrial Conglomerates,Belgium,Europe,47.9,49.4,55.1,92.7
Ackermans and van haaren nv,G,2022,3,BE0003764785,Industrials,Industrial Conglomerates,Belgium,Europe,47.9,49.4,55.1,92.7
Ackermans and van haaren nv,G,2022,4,BE0003764785,Industrials,Industrial Conglomerates,Belgium,Europe,47.9,49.4,55.1,92.7
Ackermans and van haaren nv,G,2023,1,BE0003764785,Industrials,Industrial Conglomerates,Belgium,Europe,47.3,53.5,61.9,89.3
Ackermans and van haaren nv,G,2023,2,BE0003764785,Industrials,Industrial Conglomerates,Belgium,Europe,47.3,53.5,61.9,89.3
Ackermans and van haaren nv,G,2023,3,BE0003764785,Industrials,Industrial Conglomerates,Belgium,Europe,32.5,49.1,57.1,71.7
Ackermans and van haaren nv,G,2023,4,BE0003764785,Industrials,Industrial Conglomerates,Belgium,Europe,34.1,49.2,56.2,73.1
Ackermans and van haaren nv,G,2024,1,BE0003764785,Industrials,Industrial Conglomerates,Belgium,Europe,34.5,55.2,60.6,74.6
Ackermans and van haaren nv,G,2024,2,BE0003764785,Industrials,Industrial Conglomerates,Belgium,Europe,32.7,54.5,61.2,73.6
Ackermans and van haaren nv,G,2024,3,BE0003764785,Industrials,Industrial Conglomerates,Belgium,Europe,32.7,54.5,61.2,74.1
Ackermans and van haaren nv,G,2024,4,BE0003764785,Industrials,Industrial Conglomerates,Belgium,Europe,32.7,54.5,61.2,74.1
Ackermans and van haaren nv,G,2025,1,BE0003764785,Industrials,Industrial Conglomerates,Belgium,Europe,32.7,54.5,61.2,74.1
Ackermans and van haaren nv,S,2020,1,BE0003764785,Industrials,Industrial Conglomerates,Belgium,Europe,52.9,57.2,58.9,95.9
Ackermans and van haaren nv,S,2020,2,BE0003764785,Industrials,Industrial Conglomerates,Belgium,Europe,52.9,57.2,58.9,95.9
Ackermans and van haaren nv,S,2020,3,BE0003764785,Industrials,Industrial Conglomerates,Belgium,Europe,52.9,57.2,58.9,95.9
Ackermans and van haaren nv,S,2020,4,BE0003764785,Industrials,Industrial Conglomerates,Belgium,Europe,52.9,57.2,58.9,95.9
Ackermans and van haaren nv,S,2021,1,BE0003764785,Industrials,Industrial Conglomerates,Belgium,Europe,54.0,57.8,59.2,96.4
Ackermans and van haaren nv,S,2021,2,BE0003764785,Industrials,Industrial Conglomerates,Belgium,Europe,54.0,57.8,59.2,96.4
Ackermans and van haaren nv,S,2021,3,BE0003764785,Industrials,Industrial Conglomerates,Belgium,Europe,54.0,57.8,59.2,96.4
Ackermans and van haaren nv,S,2021,4,BE0003764785,Industrials,Industrial Conglomerates,Belgium,Europe,54.0,57.8,59.2,96.4
Ackermans and van haaren nv,S,2022,1,BE0003764785,Industrials,Industrial Conglomerates,Belgium,Europe,53.2,54.8,57.6,96.0
Ackermans and van haaren nv,S,2022,2,BE0003764785,Industrials,Industrial Conglomerates,Belgium,Europe,54.7,56.1,58.5,96.5
Ackermans and van haaren nv,S,2022,3,BE0003764785,Industrials,Industrial Conglomerates,Belgium,Europe,54.7,56.1,58.5,96.5
Ackermans and van haaren nv,S,2022,4,BE0003764785,Industrials,Industrial Conglomerates,Belgium,Europe,54.7,56.1,58.5,96.5
Ackermans and van haaren nv,S,2023,1,BE0003764785,Industrials,Industrial Conglomerates,Belgium,Europe,56.0,60.3,63.3,94.1
Ackermans and van haaren nv,S,2023,2,BE0003764785,Industrials,Industrial Conglomerates,Belgium,Europe,56.0,60.3,63.3,94.1
Ackermans and van haaren nv,S,2023,3,BE0003764785,Industrials,Industrial Conglomerates,Belgium,Europe,30.9,53.5,64.4,70.7
Ackermans and van haaren nv,S,2023,4,BE0003764785,Industrials,Industrial Conglomerates,Belgium,Europe,32.9,46.9,60.3,76.5
Ackermans and van haaren nv,S,2024,1,BE0003764785,Industrials,Industrial Conglomerates,Belgium,Europe,41.1,52.2,59.5,82.0
Ackermans and van haaren nv,S,2024,2,BE0003764785,Industrials,Industrial Conglomerates,Belgium,Europe,36.5,51.8,58.6,80.2
Ackermans and van haaren nv,S,2024,3,BE0003764785,Industrials,Industrial Conglomerates,Belgium,Europe,36.5,51.8,58.6,80.0
Ackermans and van haaren nv,S,2024,4,BE0003764785,Industrials,Industrial Conglomerates,Belgium,Europe,36.5,51.8,58.6,80.0
Ackermans and van haaren nv,S,2025,1,BE0003764785,Industrials,Industrial Conglomerates,Belgium,Europe,36.5,51.8,58.6,80.0
Ackermans and van haaren nv,SI,2023,3,BE0003764785,Industrials,Industrial Conglomerates,Belgium,Europe,0.0,0.204,0.105,35.6
Ackermans and van haaren nv,SI,2023,4,BE0003764785,Industrials,Industrial Conglomerates,Belgium,Europe,0.0,0.316,0.947,14.6
Ackermans and van haaren nv,SI,2024,1,BE0003764785,Industrials,Industrial Conglomerates,Belgium,Europe,0.0,0.399,1.0,4.2
Ackermans and van haaren nv,SI,2024,2,BE0003764785,Industrials,Industrial Conglomerates,Belgium,Europe,0.0,0.389,0.973,6.8
Ackermans and van haaren nv,SI,2024,3,BE0003764785,Industrials,Industrial Conglomerates,Belgium,Europe,0.0,0.389,0.973,6.8
Ackermans and van haaren nv,SI,2024,4,BE0003764785,Industrials,Industrial Conglomerates,Belgium,Europe,0.0,0.389,0.973,6.8
Ackermans and van haaren nv,SI,2025,1,BE0003764785,Industrials,Industrial Conglomerates,Belgium,Europe,0.0,0.389,0.973,6.8
Acs- actividades de construccion y servicios- s.a.,E,2020,1,ES0167050915,Industrials,Heavy Construction,Spain,Europe,47.4,47.4,60.4,87.0
Acs- actividades de construccion y servicios- s.a.,E,2020,2,ES0167050915,Industrials,Heavy Construction,Spain,Europe,47.4,47.4,60.4,87.0
Acs- actividades de construccion y servicios- s.a.,E,2020,3,ES0167050915,Industrials,Heavy Construction,Spain,Europe,47.4,47.4,60.4,87.0
Acs- actividades de construccion y servicios- s.a.,E,2020,4,ES0167050915,Industrials,Heavy Construction,Spain,Europe,47.4,47.4,60.4,87.0
Acs- actividades de construccion y servicios- s.a.,E,2021,1,ES0167050915,Industrials,Heavy Construction,Spain,Europe,49.6,49.6,62.1,87.5
Acs- actividades de construccion y servicios- s.a.,E,2021,2,ES0167050915,Industrials,Heavy Construction,Spain,Europe,49.6,49.6,62.1,87.5
Acs- actividades de construccion y servicios- s.a.,E,2021,3,ES0167050915,Industrials,Heavy Construction,Spain,Europe,49.6,49.6,62.1,87.5
Acs- actividades de construccion y servicios- s.a.,E,2021,4,ES0167050915,Industrials,Heavy Construction,Spain,Europe,49.6,49.6,62.1,87.5
Acs- actividades de construccion y servicios- s.a.,E,2022,1,ES0167050915,Industrials,Heavy Construction,Spain,Europe,40.0,40.0,71.9,68.1
Acs- actividades de construccion y servicios- s.a.,E,2022,2,ES0167050915,Industrials,Heavy Construction,Spain,Europe,40.0,40.0,71.9,68.1
Acs- actividades de construccion y servicios- s.a.,E,2022,3,ES0167050915,Industrials,Heavy Construction,Spain,Europe,40.0,40.0,71.9,68.1
Acs- actividades de construccion y servicios- s.a.,E,2022,4,ES0167050915,Industrials,Heavy Construction,Spain,Europe,40.0,40.0,71.9,68.1
Acs- actividades de construccion y servicios- s.a.,E,2023,1,ES0167050915,Industrials,Heavy Construction,Spain,Europe,35.4,41.8,67.6,73.1
Acs- actividades de construccion y servicios- s.a.,E,2023,2,ES0167050915,Industrials,Heavy Construction,Spain,Europe,35.4,41.8,67.6,73.1
Acs- actividades de construccion y servicios- s.a.,E,2023,3,ES0167050915,Industrials,Heavy Construction,Spain,Europe,36.9,42.9,67.0,74.9
Acs- actividades de construccion y servicios- s.a.,E,2023,4,ES0167050915,Industrials,Heavy Construction,Spain,Europe,40.4,46.1,66.7,78.4
Acs- actividades de construccion y servicios- s.a.,E,2024,1,ES0167050915,Industrials,Heavy Construction,Spain,Europe,45.3,54.1,64.9,78.6
Acs- actividades de construccion y servicios- s.a.,E,2024,2,ES0167050915,Industrials,Heavy Construction,Spain,Europe,47.5,53.6,68.0,77.3
Acs- actividades de construccion y servicios- s.a.,E,2024,3,ES0167050915,Industrials,Heavy Construction,Spain,Europe,47.0,53.1,68.0,76.9
Acs- actividades de construccion y servicios- s.a.,E,2024,4,ES0167050915,Industrials,Heavy Construction,Spain,Europe,47.5,54.1,68.0,77.6
Acs- actividades de construccion y servicios- s.a.,E,2025,1,ES0167050915,Industrials,Heavy Construction,Spain,Europe,47.0,53.6,68.0,77.1
Acs- actividades de construccion y servicios- s.a.,ESG,2020,1,ES0167050915,Industrials,Heavy Construction,Spain,Europe,57.1,57.1,58.2,98.9
Acs- actividades de construccion y servicios- s.a.,ESG,2020,2,ES0167050915,Industrials,Heavy Construction,Spain,Europe,57.1,57.1,58.2,98.9
Acs- actividades de construccion y servicios- s.a.,ESG,2020,3,ES0167050915,Industrials,Heavy Construction,Spain,Europe,57.1,57.1,58.2,98.9
Acs- actividades de construccion y servicios- s.a.,ESG,2020,4,ES0167050915,Industrials,Heavy Construction,Spain,Europe,57.1,57.1,58.2,98.9
Acs- actividades de construccion y servicios- s.a.,ESG,2021,1,ES0167050915,Industrials,Heavy Construction,Spain,Europe,45.2,59.4,59.8,90.2
Acs- actividades de construccion y servicios- s.a.,ESG,2021,2,ES0167050915,Industrials,Heavy Construction,Spain,Europe,45.2,59.4,59.8,90.2
Acs- actividades de construccion y servicios- s.a.,ESG,2021,3,ES0167050915,Industrials,Heavy Construction,Spain,Europe,45.2,59.4,59.8,90.2
Acs- actividades de construccion y servicios- s.a.,ESG,2021,4,ES0167050915,Industrials,Heavy Construction,Spain,Europe,45.2,59.4,59.8,90.2
Acs- actividades de construccion y servicios- s.a.,ESG,2022,1,ES0167050915,Industrials,Heavy Construction,Spain,Europe,50.1,52.1,63.1,90.8
Acs- actividades de construccion y servicios- s.a.,ESG,2022,2,ES0167050915,Industrials,Heavy Construction,Spain,Europe,50.1,52.1,63.1,90.8
Acs- actividades de construccion y servicios- s.a.,ESG,2022,3,ES0167050915,Industrials,Heavy Construction,Spain,Europe,50.1,52.1,63.1,90.8
Acs- actividades de construccion y servicios- s.a.,ESG,2022,4,ES0167050915,Industrials,Heavy Construction,Spain,Europe,50.1,52.1,63.1,90.8
Acs- actividades de construccion y servicios- s.a.,ESG,2023,1,ES0167050915,Industrials,Heavy Construction,Spain,Europe,37.6,42.5,61.9,80.0
Acs- actividades de construccion y servicios- s.a.,ESG,2023,2,ES0167050915,Industrials,Heavy Construction,Spain,Europe,37.6,42.5,61.9,80.0
Acs- actividades de construccion y servicios- s.a.,ESG,2023,3,ES0167050915,Industrials,Heavy Construction,Spain,Europe,39.8,44.2,66.6,74.9
Acs- actividades de construccion y servicios- s.a.,ESG,2023,4,ES0167050915,Industrials,Heavy Construction,Spain,Europe,41.7,47.2,68.0,75.2
Acs- actividades de construccion y servicios- s.a.,ESG,2024,1,ES0167050915,Industrials,Heavy Construction,Spain,Europe,41.7,54.1,66.5,77.2
Acs- actividades de construccion y servicios- s.a.,ESG,2024,2,ES0167050915,Industrials,Heavy Construction,Spain,Europe,50.4,60.6,68.3,82.2
Acs- actividades de construccion y servicios- s.a.,ESG,2024,3,ES0167050915,Industrials,Heavy Construction,Spain,Europe,47.6,59.1,68.1,81.2
Acs- actividades de construccion y servicios- s.a.,ESG,2024,4,ES0167050915,Industrials,Heavy Construction,Spain,Europe,47.6,59.1,68.1,81.2
Acs- actividades de construccion y servicios- s.a.,ESG,2025,1,ES0167050915,Industrials,Heavy Construction,Spain,Europe,47.6,59.1,68.1,81.2
Acs- actividades de construccion y servicios- s.a.,G,2020,1,ES0167050915,Industrials,Heavy Construction,Spain,Europe,51.7,51.7,59.7,92.0
Acs- actividades de construccion y servicios- s.a.,G,2020,2,ES0167050915,Industrials,Heavy Construction,Spain,Europe,51.7,51.7,59.7,92.0
Acs- actividades de construccion y servicios- s.a.,G,2020,3,ES0167050915,Industrials,Heavy Construction,Spain,Europe,51.7,51.7,59.7,92.0
Acs- actividades de construccion y servicios- s.a.,G,2020,4,ES0167050915,Industrials,Heavy Construction,Spain,Europe,51.7,51.7,59.7,92.0
Acs- actividades de construccion y servicios- s.a.,G,2021,1,ES0167050915,Industrials,Heavy Construction,Spain,Europe,51.7,51.7,58.8,92.9
Acs- actividades de construccion y servicios- s.a.,G,2021,2,ES0167050915,Industrials,Heavy Construction,Spain,Europe,51.7,51.7,58.8,92.9
Acs- actividades de construccion y servicios- s.a.,G,2021,3,ES0167050915,Industrials,Heavy Construction,Spain,Europe,51.7,51.7,58.8,92.9
Acs- actividades de construccion y servicios- s.a.,G,2021,4,ES0167050915,Industrials,Heavy Construction,Spain,Europe,51.7,51.7,58.8,92.9
Acs- actividades de construccion y servicios- s.a.,G,2022,1,ES0167050915,Industrials,Heavy Construction,Spain,Europe,48.0,48.0,58.3,89.6
Acs- actividades de construccion y servicios- s.a.,G,2022,2,ES0167050915,Industrials,Heavy Construction,Spain,Europe,48.0,48.0,58.3,89.6
Acs- actividades de construccion y servicios- s.a.,G,2022,3,ES0167050915,Industrials,Heavy Construction,Spain,Europe,48.0,48.0,58.3,89.6
Acs- actividades de construccion y servicios- s.a.,G,2022,4,ES0167050915,Industrials,Heavy Construction,Spain,Europe,48.0,48.0,58.3,89.6
Acs- actividades de construccion y servicios- s.a.,G,2023,1,ES0167050915,Industrials,Heavy Construction,Spain,Europe,38.4,50.1,59.2,85.2
Acs- actividades de construccion y servicios- s.a.,G,2023,2,ES0167050915,Industrials,Heavy Construction,Spain,Europe,38.4,50.1,59.2,85.2
Acs- actividades de construccion y servicios- s.a.,G,2023,3,ES0167050915,Industrials,Heavy Construction,Spain,Europe,40.2,51.1,59.5,86.2
Acs- actividades de construccion y servicios- s.a.,G,2023,4,ES0167050915,Industrials,Heavy Construction,Spain,Europe,39.1,51.3,60.0,84.6
Acs- actividades de construccion y servicios- s.a.,G,2024,1,ES0167050915,Industrials,Heavy Construction,Spain,Europe,47.9,56.2,66.3,80.7
Acs- actividades de construccion y servicios- s.a.,G,2024,2,ES0167050915,Industrials,Heavy Construction,Spain,Europe,51.6,58.9,66.2,81.9
