ISSUER_ISIN,ANNEE,TRIMESTRE,AS_OF_DATE,IVA_COMPANY_RATING,IVA_PREVIOUS_RATING,IVA_RATING_TREND,INDUSTRY_ADJUSTED_SCORE,WEIGHTED_AVERAGE_SCORE,ENVIRONMENTAL_PILLAR_SCORE,SOCIAL_PILLAR_SCORE,GOVERNANCE_PILLAR_SCORE,delta_WEIGHTED_AVERAGE_SCORE,delta_ENVIRONMENTAL_PILLAR_SCORE,delta_SOCIAL_PILLAR_SCORE,delta_GOVERNANCE_PILLAR_SCORE
US3379321074,2024,4,20241101,A,BBB,1.0,7.13,6.7,6.1,8.0,6.6,0.40000000000000036,0.8999999999999995,-0.8000000000000007,0.39999999999999947
US33813J1060,2023,3,20240101,BBB,BBB,0.0,5.0,4.3,4.6,3.6,4.6,,,,
US33829M1018,2023,3,20240101,A,A,0.0,6.8,5.4,1.5,5.8,6.2,,,,
US33829M1018,2024,3,20240901,AA,A,1.0,7.8,5.8,1.5,6.6,6.3,0.39999999999999947,0.0,0.7999999999999998,0.09999999999999964
US3383071012,2023,1,20240101,AA,A,1.0,8.0,5.7,4.8,6.8,4.7,,,,
US3383071012,2024,1,20240301,AA,AA,0.0,8.1,5.9,4.8,7.2,4.7,0.20000000000000018,0.0,0.40000000000000036,0.0
US33830Q1094,2022,4,20240101,BBB,,,4.3,3.9,2.0,3.4,6.5,,,,
US33830Q1094,2024,4,20241101,BB,BBB,-1.0,4.1,3.7,1.8,3.6,5.9,-0.19999999999999973,-0.19999999999999996,0.20000000000000018,-0.5999999999999996
US33830T1034,2023,1,20240101,B,,,2.6,3.7,0.0,2.9,6.5,,,,
US33830T1034,2024,1,20240201,BB,B,1.0,3.6,3.8,0.0,2.8,7.0,0.09999999999999964,0.0,-0.10000000000000009,0.5
US33833Q1067,2023,1,20240101,CCC,BB,-2.0,0.9,2.4,2.7,1.1,2.7,,,,
US33833Q1067,2024,1,20240401,CCC,CCC,0.0,0.5,2.3,3.3,1.1,2.1,-0.10000000000000009,0.5999999999999996,0.0,-0.6000000000000001
US33834DAA28,2023,3,20240101,AA,AA,0.0,8.3,6.1,8.2,5.7,6.3,,,,
US33834DAA28,2024,3,20241001,AAA,AA,1.0,9.1,6.2,6.7,5.6,7.1,0.10000000000000053,-1.4999999999999991,-0.10000000000000053,0.7999999999999998
US33836CAM64,2023,1,20240101,B,,,2.6,3.7,0.0,2.9,6.5,,,,
US33836CAM64,2024,1,20240201,BB,B,1.0,3.6,3.8,0.0,2.8,7.0,0.09999999999999964,0.0,-0.10000000000000009,0.5
US33836CAN48,2024,1,20240301,BB,B,1.0,3.6,3.8,0.0,2.8,7.0,,,,
US33836CAP95,2024,1,20240401,BB,B,1.0,3.6,3.8,0.0,2.8,7.0,,,,
US33836CAR51,2024,1,20240701,BB,B,1.0,3.6,3.8,0.0,2.8,7.0,,,,
US33836CAS35,2024,1,20241001,BB,B,1.0,3.6,3.8,0.0,2.8,7.0,,,,
US33847GBA94,2023,2,20240101,B,BB,-1.0,1.9,3.1,0.3,2.0,6.2,,,,
US33847GBC50,2023,2,20240201,B,BB,-1.0,1.9,3.1,0.3,2.0,6.2,,,,
US33847GBM33,2024,2,20241201,B,B,0.0,2.7,3.5,0.3,2.9,5.7,,,,
US33847GCH39,2023,2,20240501,B,BB,-1.0,1.9,2.9,0.3,2.0,5.4,,,,
US33847GCH39,2024,2,20240701,B,B,0.0,2.7,3.4,0.3,2.9,5.4,0.5,0.0,0.8999999999999999,0.0
US33901Y3045,2023,3,20240101,A,A,0.0,6.2,4.9,10.0,3.8,4.9,,,,
US33901Y3045,2024,3,20241001,A,A,0.0,6.6,5.1,9.1,4.6,4.7,0.1999999999999993,-0.9000000000000004,0.7999999999999998,-0.20000000000000018
US3390411052,2023,3,20240101,BB,BBB,0.0,3.4,3.9,8.0,3.4,4.2,,,,
US33938JAA43,2023,1,20240101,BB,BB,0.0,3.4,3.1,2.4,3.0,3.4,,,,
US33938JAA43,2024,1,20240401,BB,BB,0.0,3.9,3.6,2.9,3.1,4.6,0.5,0.5,0.10000000000000009,1.1999999999999997
US3397501012,2023,2,20240101,A,BBB,1.0,6.0,4.6,2.4,4.5,5.9,,,,
US3397501012,2024,2,20240701,A,A,0.0,6.3,5.2,3.1,5.5,6.1,0.6000000000000005,0.7000000000000002,1.0,0.1999999999999993
US341081GG63,2023,3,20240101,A,BBB,1.0,6.5,6.0,5.7,5.1,7.0,,,,
US341081GG63,2024,3,20241001,BBB,A,-1.0,5.3,5.5,5.3,5.1,6.1,-0.5,-0.40000000000000036,0.0,-0.9000000000000004
US341099CL11,2023,1,20240101,A,A,0.0,6.3,6.0,5.3,6.8,6.7,,,,
US341099CL11,2024,1,20240301,A,A,0.0,6.2,6.0,5.4,6.6,6.7,0.0,0.10000000000000053,-0.20000000000000018,0.0
US3434121022,2023,3,20240101,BB,BB,0.0,4.0,4.2,3.7,2.4,5.3,,,,
US3434121022,2024,2,20240701,BB,BB,0.0,3.5,3.8,4.2,2.1,4.6,-0.40000000000000036,0.5,-0.2999999999999998,-0.7000000000000002
US3434981011,2023,2,20240101,A,A,0.0,5.8,4.3,3.3,4.8,5.2,,,,
US3434981011,2024,2,20240601,BBB,A,-1.0,5.0,4.3,2.9,5.4,5.2,0.0,-0.3999999999999999,0.6000000000000005,0.0
US34354P1057,2023,3,20240101,A,A,0.0,7.1,5.6,4.5,5.9,6.2,,,,
US34354P1057,2024,3,20240801,AA,A,1.0,7.8,5.9,4.9,5.6,6.8,0.3000000000000007,0.40000000000000036,-0.3000000000000007,0.5999999999999996
US34379V1035,2023,1,20240101,BB,,,3.1,5.0,4.3,5.1,5.4,,,,
US34379V1035,2024,1,20240201,BBB,BB,1.0,4.7,5.2,4.5,5.4,5.6,0.20000000000000018,0.20000000000000018,0.3000000000000007,0.1999999999999993
US34385P1084,2022,2,20240201,BBB,BBB,0.0,4.5,4.9,7.5,3.2,5.9,,,,
US34385P1084,2024,2,20240501,BBB,BBB,0.0,4.5,5.0,7.5,2.8,6.4,0.09999999999999964,0.0,-0.40000000000000036,0.5
US3438731057,2023,3,20240101,B,B,0.0,1.9,3.1,0.4,2.8,4.6,,,,
US34387AGK97,2023,3,20240101,B,B,0.0,1.9,3.1,0.4,2.8,4.6,,,,
US34387AGN37,2023,3,20240201,B,B,0.0,1.9,3.1,0.4,2.8,4.6,,,,
US34387AGT07,2023,3,20240301,B,B,0.0,1.9,3.1,0.4,2.8,4.6,,,,
US34387AHB89,2023,3,20240501,B,B,0.0,1.9,3.1,0.4,2.8,4.6,,,,
US34387AHR32,2023,3,20240801,B,B,0.0,1.9,3.0,0.4,2.8,4.3,,,,
US34387AJB61,2023,3,20241101,B,B,0.0,1.9,3.0,0.4,2.8,4.3,,,,
US34417P1003,2023,3,20240101,BB,BB,0.0,3.1,4.4,8.0,3.9,4.7,,,,
US3448491049,2023,3,20240101,AA,AA,0.0,8.3,6.0,3.1,5.8,7.7,,,,
US3448491049,2024,3,20240901,AA,AA,0.0,7.8,5.8,5.3,5.2,7.1,-0.20000000000000018,2.1999999999999997,-0.5999999999999996,-0.6000000000000005
US345277AE74,2023,4,20240101,BB,BB,0.0,3.1,3.8,4.9,2.0,5.0,,,,
US345277AE74,2024,4,20241101,BB,BB,0.0,3.1,3.8,4.4,2.3,4.9,0.0,-0.5,0.2999999999999998,-0.09999999999999964
US3453708600,2023,4,20240101,BB,BB,0.0,3.1,3.8,4.9,2.0,5.0,,,,
US3453708600,2024,4,20241101,BB,BB,0.0,3.1,3.8,4.4,2.3,4.9,0.0,-0.5,0.2999999999999998,-0.09999999999999964
US345397B280,2023,4,20240101,BB,BB,0.0,3.1,3.8,4.9,2.0,5.0,,,,
US345397B280,2024,4,20241101,BB,BB,0.0,3.1,3.8,4.4,2.3,4.9,0.0,-0.5,0.2999999999999998,-0.09999999999999964
US3462321015,2023,4,20240101,B,B,0.0,1.6,2.9,2.4,2.8,3.4,,,,
US34629L1035,2024,1,20240201,BB,,,3.4,3.7,6.7,1.9,6.0,,,,
US3463751087,2023,2,20240101,BB,BB,0.0,3.4,4.6,3.1,2.7,6.1,,,,
US3463751087,2024,1,20240401,BB,BB,0.0,3.6,4.6,3.3,2.7,6.1,0.0,0.19999999999999973,0.0,0.0
US34639KAW36,2023,3,20240201,B,B,0.0,2.2,2.9,4.3,1.7,1.0,,,,
US34639KBV44,2023,3,20240301,B,B,0.0,2.2,2.9,4.3,1.7,1.0,,,,
US34639KCU51,2023,3,20240401,B,B,0.0,2.2,2.9,4.3,1.7,1.0,,,,
US34639KDV26,2023,3,20240501,B,B,0.0,2.2,3.0,4.4,1.7,1.0,,,,
US34639KEX72,2023,3,20240601,B,B,0.0,2.2,3.0,4.4,1.7,1.0,,,,
US34639KFT51,2023,3,20240701,B,B,0.0,2.2,2.9,4.4,1.7,0.8,,,,
US34639KGW71,2023,3,20240801,B,B,0.0,2.2,2.7,4.1,1.7,0.8,,,,
US34639LZU87,2023,3,20240101,B,B,0.0,2.2,3.1,4.3,1.7,1.4,,,,
US34639RHV33,2024,3,20240901,B,B,0.0,1.9,2.9,4.3,2.1,0.8,,,,
US34639RJT68,2024,3,20241001,B,B,0.0,1.9,2.9,4.3,2.1,0.8,,,,
US34639RKX51,2024,3,20241101,B,B,0.0,1.9,2.9,4.3,2.1,0.8,,,,
US34639RLV86,2024,3,20241201,B,B,0.0,1.9,2.9,4.2,2.1,0.8,,,,
US3465631097,2023,3,20240101,BB,BB,0.0,3.2,4.8,7.5,4.5,4.8,,,,
US3465631097,2024,3,20240801,BB,BB,0.0,3.7,4.8,7.5,4.6,4.8,0.0,0.0,0.09999999999999964,0.0
US34954WAA27,2023,2,20240101,CCC,,,0.0,2.6,0.0,1.7,5.5,,,,
US34954WAA27,2024,2,20240501,CCC,CCC,0.0,0.0,2.7,0.4,1.7,5.6,0.10000000000000009,0.4,0.0,0.09999999999999964
US34959E1091,2023,2,20240101,BBB,A,-1.0,5.2,4.6,10.0,2.8,6.1,,,,
US34959E1091,2024,2,20240701,BBB,BBB,0.0,5.5,5.0,10.0,3.6,6.1,0.40000000000000036,0.0,0.8000000000000003,0.0
US34959J1088,2023,2,20240101,AA,AA,0.0,7.4,5.9,4.7,6.6,6.4,,,,
US34959J1088,2024,2,20240601,AA,AA,0.0,8.3,6.1,4.5,6.6,7.1,0.1999999999999993,-0.20000000000000018,0.0,0.6999999999999993
US34959TTB25,2023,4,20240401,A,A,0.0,6.2,4.9,7.7,4.2,4.9,,,,
US34959TTQ93,2023,4,20240901,A,A,0.0,6.2,4.9,7.7,4.2,4.8,,,,
US3495P3ZU20,2023,4,20240101,A,A,0.0,6.2,4.9,7.7,4.2,4.9,,,,
US34960PAD33,2023,2,20240101,BB,,,3.4,4.6,2.2,4.2,5.7,,,,
US34960PAD33,2024,2,20240501,BB,BB,0.0,3.2,4.6,2.4,4.4,5.7,0.0,0.19999999999999973,0.20000000000000018,0.0
US34964C1062,2023,4,20240101,AAA,AAA,0.0,9.7,6.5,5.4,7.4,7.0,,,,
US34964C1062,2024,4,20241201,AAA,AAA,0.0,9.0,6.5,5.4,7.0,7.3,0.0,0.0,-0.40000000000000036,0.2999999999999998
US34965K1079,2023,3,20240101,AA,,,7.7,6.2,5.6,5.0,7.1,,,,
US34965K1079,2024,3,20240801,A,AA,-1.0,6.8,5.9,5.6,5.3,6.4,-0.2999999999999998,0.0,0.2999999999999998,-0.6999999999999993
US34984V2097,2023,1,20240101,A,A,0.0,7.1,7.0,6.4,8.5,7.3,,,,
US34984V2097,2024,1,20240401,A,A,0.0,7.0,7.0,6.6,7.6,7.3,0.0,0.1999999999999993,-0.9000000000000004,0.0
US3498531017,2023,2,20240101,BBB,BB,1.0,5.5,5.3,6.9,3.8,6.2,,,,
US3498531017,2024,2,20240701,A,BBB,1.0,6.2,5.6,6.7,3.8,7.2,0.2999999999999998,-0.20000000000000018,0.0,1.0
US34988V1061,2023,2,20240101,AA,AA,0.0,8.5,5.9,5.7,5.2,7.0,,,,
US34988V1061,2024,2,20240501,AA,AA,0.0,8.4,6.0,5.7,5.4,7.0,0.09999999999999964,0.0,0.20000000000000018,0.0
US35086T1097,2023,1,20240101,BB,BB,0.0,3.8,5.0,2.4,2.7,8.2,,,,
US35086T1097,2024,1,20240301,BB,BB,0.0,4.2,5.2,2.8,2.7,8.2,0.20000000000000018,0.3999999999999999,0.0,0.0
US35104E1001,2021,3,20240101,BB,,,4.1,4.9,7.1,4.1,5.6,,,,
US35137L1052,2023,1,20240101,A,BBB,1.0,7.1,5.3,9.0,5.9,4.5,,,,
US35137L1052,2024,1,20240301,A,A,0.0,6.7,5.7,9.7,5.9,5.1,0.40000000000000036,0.6999999999999993,0.0,0.5999999999999996
US35138V1026,2023,2,20240101,BBB,BB,1.0,5.2,4.5,2.6,3.1,6.7,,,,
US35138V1026,2024,2,20240701,BBB,BBB,0.0,5.6,4.7,2.2,3.5,7.0,0.20000000000000018,-0.3999999999999999,0.3999999999999999,0.2999999999999998
US35180X1054,2023,1,20240101,AA,A,1.0,7.8,4.1,3.1,5.7,2.0,,,,
US35243J1016,2023,3,20240101,BB,B,1.0,4.2,4.8,8.0,2.3,6.7,,,,
US35243J1016,2024,3,20241001,BB,BB,0.0,3.9,4.7,8.0,2.0,6.7,-0.09999999999999964,0.0,-0.2999999999999998,0.0
US3534691098,2023,3,20240101,BB,BBB,-1.0,3.4,4.9,6.7,3.8,5.9,,,,
US3534691098,2024,3,20240801,BB,BB,0.0,4.1,5.0,6.7,4.2,5.8,0.09999999999999964,0.0,0.40000000000000036,-0.10000000000000053
US3535141028,2023,4,20240101,AA,AA,0.0,8.4,6.0,5.6,7.7,5.5,,,,
US3535141028,2024,4,20241201,AA,AA,0.0,7.2,5.7,5.5,5.7,5.8,-0.2999999999999998,-0.09999999999999964,-2.0,0.2999999999999998
US3546131018,2023,3,20240101,A,A,0.0,5.8,5.2,10.0,4.7,5.4,,,,
US3546131018,2024,4,20241101,BBB,A,-1.0,5.3,5.2,10.0,4.7,5.2,0.0,0.0,0.0,-0.20000000000000018
US35471R1068,2022,3,20240101,BB,BB,0.0,3.3,4.8,6.1,1.5,5.7,,,,
US35472QCJ40,2023,3,20240101,A,A,0.0,5.8,5.2,10.0,4.7,5.4,,,,
US35472QCJ40,2024,4,20241101,BBB,A,-1.0,5.3,5.2,10.0,4.7,5.2,0.0,0.0,0.0,-0.20000000000000018
US3563901046,2023,1,20240101,CCC,B,-1.0,0.0,2.3,5.1,0.8,3.5,,,,
US3563901046,2024,1,20240201,CCC,CCC,0.0,0.7,2.6,5.3,1.3,3.5,0.30000000000000027,0.20000000000000018,0.5,0.0
US35671D8570,2023,2,20240101,BBB,BBB,0.0,5.7,4.5,3.2,4.4,6.0,,,,
US35671D8570,2024,2,20240601,BBB,BBB,0.0,4.9,4.1,3.1,3.7,5.5,-0.40000000000000036,-0.10000000000000009,-0.7000000000000002,-0.5
US35802XAJ28,2023,3,20240101,A,A,0.0,5.9,5.4,10.0,5.4,4.8,,,,
US35802XAJ28,2024,3,20240801,A,A,0.0,6.4,5.7,10.0,6.1,4.6,0.2999999999999998,0.0,0.6999999999999993,-0.20000000000000018
US3580391056,2023,2,20240101,AA,AA,0.0,8.4,5.7,4.4,5.0,7.9,,,,
US3580391056,2024,2,20240601,AA,AA,0.0,8.4,5.6,4.1,5.1,7.9,-0.10000000000000053,-0.3000000000000007,0.09999999999999964,0.0
US3580541049,2023,1,20240101,BBB,BBB,0.0,5.4,4.9,4.4,5.0,5.2,,,,
US3580541049,2024,1,20240201,BBB,BBB,0.0,5.7,4.9,4.2,5.0,5.2,0.0,-0.20000000000000018,0.0,0.0
US35834F1049,2024,1,20240201,A,A,0.0,6.2,5.7,2.8,8.0,6.6,,,,
US35905A1097,2023,4,20240101,AAA,AA,1.0,10.0,6.3,8.4,6.2,6.2,,,,
US35906ABF49,2023,3,20240101,BBB,BBB,0.0,5.3,5.1,7.5,4.7,5.4,,,,
US35906ABF49,2024,3,20240801,BBB,BBB,0.0,5.0,5.2,7.5,5.3,4.8,0.10000000000000053,0.0,0.5999999999999996,-0.6000000000000005
US35909D1090,2023,3,20240101,BBB,BBB,0.0,5.3,5.1,7.5,4.7,5.4,,,,
US35909D1090,2024,3,20240801,BBB,BBB,0.0,5.0,5.2,7.5,5.3,4.8,0.10000000000000053,0.0,0.5999999999999996,-0.6000000000000005
US35909R1086,2023,2,20240101,BBB,BB,1.0,5.3,4.4,2.2,5.1,4.7,,,,
US35909R1086,2024,2,20240701,A,BBB,1.0,6.9,5.0,2.2,5.9,5.2,0.5999999999999996,0.0,0.8000000000000007,0.5
US35952H6018,2023,3,20240101,A,BBB,1.0,6.9,5.8,5.6,5.4,6.3,,,,
US35952H6018,2024,3,20240801,A,A,0.0,6.8,5.9,5.7,7.1,5.4,0.10000000000000053,0.10000000000000053,1.6999999999999993,-0.8999999999999995
US35952H7008,2024,3,20241201,A,A,0.0,6.8,5.8,5.7,7.1,5.2,,,,
US35953C1062,2024,3,20240801,BB,,,4.0,4.0,2.4,4.2,4.7,,,,
US35953D1046,2023,1,20240101,BB,BB,0.0,3.1,3.8,6.7,1.7,5.5,,,,
US3596161097,2023,1,20240101,AA,AA,0.0,8.0,5.4,5.2,4.8,6.4,,,,
US3596641098,2023,2,20240101,AA,AA,0.0,7.3,6.0,8.2,6.5,4.7,,,,
US3596641098,2024,2,20240701,A,AA,-1.0,6.9,6.0,8.2,6.5,5.0,0.0,0.0,0.0,0.2999999999999998
US3596941068,2023,2,20240101,A,BBB,1.0,6.9,5.6,5.6,4.1,6.4,,,,
US3596941068,2024,2,20240601,AA,A,1.0,7.5,6.1,5.8,4.5,7.1,0.5,0.20000000000000018,0.40000000000000036,0.6999999999999993
US359899AK75,2023,3,20240301,BBB,BBB,0.0,5.5,4.5,1.2,4.3,6.0,,,,
US359899AV31,2024,3,20240901,BBB,BBB,0.0,5.5,4.6,1.5,4.5,6.0,,,,
US359899AW14,2023,3,20240101,BBB,BBB,0.0,5.5,4.5,1.2,4.3,6.0,,,,
US359899AZ45,2023,3,20240401,BBB,BBB,0.0,5.5,4.5,1.2,4.3,6.2,,,,
US359899BH38,2024,3,20241101,BBB,BBB,0.0,5.5,4.8,1.5,4.5,6.4,,,,
US3602711000,2023,3,20240101,BBB,BBB,0.0,5.5,4.5,1.2,4.3,6.0,,,,
US3602711000,2024,3,20240901,BBB,BBB,0.0,5.5,4.6,1.5,4.5,6.0,0.09999999999999964,0.30000000000000004,0.20000000000000018,0.0
US3610081057,2023,3,20240101,BB,BBB,0.0,3.5,4.5,0.3,4.3,5.9,,,,
US3610081057,2024,4,20241201,BB,BB,0.0,3.1,4.5,0.2,4.0,6.3,0.0,-0.09999999999999998,-0.2999999999999998,0.39999999999999947
US36116M1062,2022,3,20240101,B,B,0.0,2.7,3.1,2.7,3.0,3.8,,,,
US36118L1061,2023,3,20240101,BBB,BBB,0.0,4.4,4.1,6.5,3.0,5.3,,,,
US36118L1061,2024,3,20240901,BBB,BBB,0.0,4.9,4.3,7.0,3.4,5.2,0.20000000000000018,0.5,0.3999999999999999,-0.09999999999999964
US36120PAC77,2023,2,20240101,BBB,BB,1.0,5.4,4.4,4.9,4.2,3.8,,,,
US36120PAC77,2024,2,20240701,BBB,BBB,0.0,4.8,4.2,4.8,3.5,3.9,-0.20000000000000018,-0.10000000000000053,-0.7000000000000002,0.10000000000000009
US3614481030,2023,3,20240101,AA,A,1.0,8.3,6.2,6.1,6.8,6.0,,,,
US3614481030,2024,3,20240801,AA,AA,0.0,7.5,6.3,4.4,7.0,6.1,0.09999999999999964,-1.6999999999999993,0.20000000000000018,0.09999999999999964
US36158FAA84,2023,3,20240101,AAA,AAA,0.0,10.0,7.5,4.5,7.8,8.8,,,,
US36158FAA84,2024,3,20240901,AAA,AAA,0.0,10.0,8.0,7.4,7.2,9.3,0.5,2.9000000000000004,-0.5999999999999996,0.5
US36161DZU70,2023,4,20240101,A,BBB,1.0,6.9,5.0,6.0,1.4,6.5,,,,
US36162J1060,2023,3,20240101,BB,CCC,2.0,3.8,4.8,8.1,3.7,6.4,,,,
US36162J1060,2024,3,20240901,BB,BB,0.0,3.9,4.9,8.1,3.4,7.3,0.10000000000000053,0.0,-0.30000000000000027,0.8999999999999995
US36164QNA21,2023,4,20240101,A,BBB,1.0,6.9,5.0,6.0,1.4,6.5,,,,
US36164Y1010,2022,3,20240101,BB,B,1.0,3.1,4.1,2.8,2.7,6.6,,,,
US36166NAK90,2023,4,20240101,A,BBB,1.0,6.9,5.0,6.0,1.4,6.5,,,,
US36166TAB61,2023,2,20240101,B,BB,-1.0,2.7,3.8,6.7,4.9,2.5,,,,
US36166TAB61,2024,2,20240701,BB,B,1.0,3.6,4.6,7.0,5.9,3.2,0.7999999999999998,0.2999999999999998,1.0,0.7000000000000002
US361841AH26,2023,2,20240101,B,B,0.0,2.3,4.4,4.4,2.4,5.5,,,,
US361841AH26,2024,2,20240701,BB,B,1.0,3.0,4.7,4.4,2.8,6.1,0.2999999999999998,0.0,0.3999999999999999,0.5999999999999996
US3621LQ1099,2022,3,20240101,BB,BBB,-1.0,3.9,3.9,2.6,3.3,5.2,,,,
US3622731046,2023,4,20240101,A,A,0.0,6.6,5.0,9.0,5.0,4.0,,,,
US362311AG75,2023,3,20240101,BBB,BBB,0.0,5.3,5.1,7.5,4.7,5.4,,,,
US362311AG75,2024,3,20240801,BBB,BBB,0.0,5.0,5.2,7.5,5.3,4.8,0.10000000000000053,0.0,0.5999999999999996,-0.6000000000000005
US36232LAW72,2023,2,20240201,AA,AA,0.0,7.2,6.2,10.0,5.8,6.1,,,,
US36232LBV80,2023,2,20240301,AA,AA,0.0,7.2,6.2,10.0,5.8,6.1,,,,
US36232LCU98,2023,2,20240401,AA,AA,0.0,7.2,6.2,10.0,5.8,6.1,,,,
US36232LDV62,2023,2,20240501,AA,AA,0.0,7.2,6.2,10.0,5.8,6.1,,,,
US36232LEX10,2023,2,20240601,AA,AA,0.0,7.2,6.1,10.0,5.8,6.0,,,,
US36232LZU42,2023,2,20240101,AA,AA,0.0,7.2,6.2,10.0,5.8,6.1,,,,
US362333AH94,2023,3,20240101,BBB,BBB,0.0,5.3,5.1,7.5,4.7,5.4,,,,
US362333AH94,2024,3,20240801,BBB,BBB,0.0,5.0,5.2,7.5,5.3,4.8,0.10000000000000053,0.0,0.5999999999999996,-0.6000000000000005
US362337AK38,2023,3,20240101,BBB,BBB,0.0,5.3,5.1,7.5,4.7,5.4,,,,
US362337AK38,2024,3,20240801,BBB,BBB,0.0,5.0,5.2,7.5,5.3,4.8,0.10000000000000053,0.0,0.5999999999999996,-0.6000000000000005
US362338AQ80,2023,3,20240201,BBB,BBB,0.0,5.3,5.1,7.5,4.7,5.4,,,,
US362338AQ80,2024,3,20240801,BBB,BBB,0.0,5.0,5.2,7.5,5.3,4.8,0.10000000000000053,0.0,0.5999999999999996,-0.6000000000000005
US36237H1014,2023,1,20240101,B,B,0.0,2.2,2.7,1.9,3.3,2.3,,,,
US36237H1014,2024,1,20240301,B,B,0.0,1.8,3.0,3.1,3.5,2.1,0.2999999999999998,1.2000000000000002,0.20000000000000018,-0.19999999999999973
US3623931009,2022,4,20240101,BB,BB,0.0,3.9,4.3,4.2,3.7,5.1,,,,
US36251C1036,2023,2,20240101,BBB,A,-1.0,4.4,5.1,3.5,3.8,7.0,,,,
US36251C1036,2024,2,20240601,BBB,BBB,0.0,5.3,5.4,3.1,5.7,7.2,0.3000000000000007,-0.3999999999999999,1.9000000000000004,0.20000000000000018
US36254VAC28,2023,3,20240101,A,BBB,1.0,6.8,4.9,8.8,4.2,3.7,,,,
US36257Y1091,2021,3,20240701,CCC,B,-1.0,0.0,3.0,6.5,2.9,2.8,,,,
US36257Y1091,2024,3,20241001,CCC,CCC,0.0,0.0,2.8,6.5,2.4,2.9,-0.20000000000000018,0.0,-0.5,0.10000000000000009
US36261NAA54,2023,2,20240101,BBB,A,-1.0,4.4,5.1,3.5,3.8,7.0,,,,
US36261NAA54,2024,2,20240601,BBB,BBB,0.0,5.3,5.4,3.1,5.7,7.2,0.3000000000000007,-0.3999999999999999,1.9000000000000004,0.20000000000000018
US36262G1013,2023,1,20240101,AA,AA,0.0,8.2,6.3,9.6,2.5,7.5,,,,
US36262G1013,2024,1,20240401,AA,AA,0.0,7.8,6.2,9.6,2.9,7.2,-0.09999999999999964,0.0,0.3999999999999999,-0.2999999999999998
US36264FAM32,2023,3,20240101,BBB,BB,1.0,5.1,4.9,5.7,2.2,6.6,,,,
US36264FAM32,2024,3,20240901,A,BBB,1.0,7.0,5.1,5.4,3.4,6.4,0.1999999999999993,-0.2999999999999998,1.1999999999999997,-0.1999999999999993
US36264NAB01,2023,3,20240101,BBB,BB,1.0,5.1,4.9,5.7,2.2,6.6,,,,
US36264NAB01,2024,3,20240901,A,BBB,1.0,7.0,5.1,5.4,3.4,6.4,0.1999999999999993,-0.2999999999999998,1.1999999999999997,-0.1999999999999993
US36266G1076,2023,4,20240101,A,BBB,1.0,6.7,5.8,10.0,4.3,7.4,,,,
US36266G1076,2024,3,20241001,A,A,0.0,6.0,5.6,10.0,4.2,6.9,-0.20000000000000018,0.0,-0.09999999999999964,-0.5
US3635761097,2023,2,20240101,BBB,BBB,0.0,4.3,4.8,8.2,3.8,5.6,,,,
US3635761097,2024,2,20240601,A,BBB,1.0,6.2,5.6,8.3,4.7,6.4,0.7999999999999998,0.10000000000000142,0.9000000000000004,0.8000000000000007
US36467J1088,2023,2,20240101,B,B,0.0,2.3,4.4,4.4,2.4,5.5,,,,
US36467J1088,2024,2,20240701,BB,B,1.0,3.0,4.7,4.4,2.8,6.1,0.2999999999999998,0.0,0.3999999999999999,0.5999999999999996
US36467W1099,2023,2,20240101,BBB,BBB,0.0,5.0,4.6,1.8,3.0,7.4,,,,
US36467W1099,2024,2,20240601,A,BBB,1.0,6.8,5.4,1.7,4.7,7.3,0.8000000000000007,-0.10000000000000009,1.7000000000000002,-0.10000000000000053
US36467X2062,2023,2,20240101,A,A,0.0,6.2,5.3,10.0,4.3,6.1,,,,
US36467X2062,2024,2,20240701,A,A,0.0,6.8,5.4,10.0,4.6,5.8,0.10000000000000053,0.0,0.2999999999999998,-0.2999999999999998
US36472T1097,2023,1,20240101,BB,BBB,-1.0,4.0,4.4,3.8,3.0,5.8,,,,
US36472T1097,2024,1,20240401,BB,BB,0.0,4.2,4.5,4.1,3.0,6.1,0.09999999999999964,0.2999999999999998,0.0,0.2999999999999998
