name,score_kind,annee,trimestre,isin,sector,industry,country,region,first_quartile,consensus,third_quartile,strength,delta
Clarkson plc,E,2025,1,GB0002018363,Industrials,Marine Ports and Services,United Kingdom,Europe,49.6,54.4,62.2,88.4,0.0
Clarkson plc,ESG,2022,1,GB0002018363,Industrials,Marine Ports and Services,United Kingdom,Europe,59.8,59.8,59.8,100.0,
Clarkson plc,ESG,2022,2,GB0002018363,Industrials,Marine Ports and Services,United Kingdom,Europe,59.8,59.8,59.8,100.0,0.0
Clarkson plc,ESG,2022,3,GB0002018363,Industrials,Marine Ports and Services,United Kingdom,Europe,59.8,59.8,59.8,100.0,0.0
Clarkson plc,ESG,2022,4,GB0002018363,Industrials,Marine Ports and Services,United Kingdom,Europe,59.8,59.8,59.8,100.0,0.0
Clarkson plc,ESG,2023,1,GB0002018363,Industrials,Marine Ports and Services,United Kingdom,Europe,38.9,38.9,60.4,78.5,-20.9
Clarkson plc,ESG,2023,2,GB0002018363,Industrials,Marine Ports and Services,United Kingdom,Europe,38.9,38.9,60.4,78.5,0.0
Clarkson plc,ESG,2023,3,GB0002018363,Industrials,Marine Ports and Services,United Kingdom,Europe,31.6,52.2,61.4,80.2,13.300000000000004
Clarkson plc,ESG,2023,4,GB0002018363,Industrials,Marine Ports and Services,United Kingdom,Europe,39.5,55.2,62.2,84.8,3.0
Clarkson plc,ESG,2024,1,GB0002018363,Industrials,Marine Ports and Services,United Kingdom,Europe,33.8,53.6,62.0,81.5,-1.6000000000000014
Clarkson plc,ESG,2024,2,GB0002018363,Industrials,Marine Ports and Services,United Kingdom,Europe,34.8,53.9,61.9,82.2,0.29999999999999716
Clarkson plc,ESG,2024,3,GB0002018363,Industrials,Marine Ports and Services,United Kingdom,Europe,34.8,53.9,61.9,82.2,0.0
Clarkson plc,ESG,2024,4,GB0002018363,Industrials,Marine Ports and Services,United Kingdom,Europe,34.8,53.8,61.8,82.2,-0.10000000000000142
Clarkson plc,ESG,2025,1,GB0002018363,Industrials,Marine Ports and Services,United Kingdom,Europe,34.8,53.8,61.8,82.2,0.0
Clarkson plc,G,2022,1,GB0002018363,Industrials,Marine Ports and Services,United Kingdom,Europe,56.1,56.1,56.1,100.0,
Clarkson plc,G,2022,2,GB0002018363,Industrials,Marine Ports and Services,United Kingdom,Europe,56.1,56.1,56.1,100.0,0.0
Clarkson plc,G,2022,3,GB0002018363,Industrials,Marine Ports and Services,United Kingdom,Europe,56.1,56.1,56.1,100.0,0.0
Clarkson plc,G,2022,4,GB0002018363,Industrials,Marine Ports and Services,United Kingdom,Europe,56.1,56.1,56.1,100.0,0.0
Clarkson plc,G,2023,1,GB0002018363,Industrials,Marine Ports and Services,United Kingdom,Europe,47.7,47.7,62.9,84.8,-8.399999999999999
Clarkson plc,G,2023,2,GB0002018363,Industrials,Marine Ports and Services,United Kingdom,Europe,47.7,47.7,62.9,84.8,0.0
Clarkson plc,G,2023,3,GB0002018363,Industrials,Marine Ports and Services,United Kingdom,Europe,42.8,62.1,63.9,86.0,14.399999999999999
Clarkson plc,G,2023,4,GB0002018363,Industrials,Marine Ports and Services,United Kingdom,Europe,47.1,61.9,63.2,89.3,-0.20000000000000284
Clarkson plc,G,2024,1,GB0002018363,Industrials,Marine Ports and Services,United Kingdom,Europe,43.6,62.1,63.2,89.3,0.20000000000000284
Clarkson plc,G,2024,2,GB0002018363,Industrials,Marine Ports and Services,United Kingdom,Europe,44.2,62.0,63.1,89.8,-0.10000000000000142
Clarkson plc,G,2024,3,GB0002018363,Industrials,Marine Ports and Services,United Kingdom,Europe,44.2,62.0,63.1,89.8,0.0
Clarkson plc,G,2024,4,GB0002018363,Industrials,Marine Ports and Services,United Kingdom,Europe,44.1,61.9,62.9,89.8,-0.10000000000000142
Clarkson plc,G,2025,1,GB0002018363,Industrials,Marine Ports and Services,United Kingdom,Europe,44.1,61.9,62.9,89.8,0.0
Clarkson plc,S,2022,1,GB0002018363,Industrials,Marine Ports and Services,United Kingdom,Europe,35.6,35.6,35.6,100.0,
Clarkson plc,S,2022,2,GB0002018363,Industrials,Marine Ports and Services,United Kingdom,Europe,35.6,35.6,35.6,100.0,0.0
Clarkson plc,S,2022,3,GB0002018363,Industrials,Marine Ports and Services,United Kingdom,Europe,35.6,35.6,35.6,100.0,0.0
Clarkson plc,S,2022,4,GB0002018363,Industrials,Marine Ports and Services,United Kingdom,Europe,35.6,35.6,35.6,100.0,0.0
Clarkson plc,S,2023,1,GB0002018363,Industrials,Marine Ports and Services,United Kingdom,Europe,23.8,23.8,46.9,76.9,-11.8
Clarkson plc,S,2023,2,GB0002018363,Industrials,Marine Ports and Services,United Kingdom,Europe,23.8,23.8,46.9,76.9,0.0
Clarkson plc,S,2023,3,GB0002018363,Industrials,Marine Ports and Services,United Kingdom,Europe,22.3,36.1,54.4,78.7,12.3
Clarkson plc,S,2023,4,GB0002018363,Industrials,Marine Ports and Services,United Kingdom,Europe,30.3,40.8,54.7,83.7,4.699999999999996
Clarkson plc,S,2024,1,GB0002018363,Industrials,Marine Ports and Services,United Kingdom,Europe,27.3,40.5,58.1,75.2,-0.29999999999999716
Clarkson plc,S,2024,2,GB0002018363,Industrials,Marine Ports and Services,United Kingdom,Europe,28.6,41.3,58.2,76.2,0.7999999999999972
Clarkson plc,S,2024,3,GB0002018363,Industrials,Marine Ports and Services,United Kingdom,Europe,28.6,41.3,58.2,76.2,0.0
Clarkson plc,S,2024,4,GB0002018363,Industrials,Marine Ports and Services,United Kingdom,Europe,28.4,41.1,58.0,76.2,-0.19999999999999574
Clarkson plc,S,2025,1,GB0002018363,Industrials,Marine Ports and Services,United Kingdom,Europe,28.4,41.1,58.0,76.2,0.0
Clarkson plc,SI,2023,4,GB0002018363,Industrials,Marine Ports and Services,United Kingdom,Europe,0.0,0.333,0.667,33.3,
Clarkson plc,SI,2024,1,GB0002018363,Industrials,Marine Ports and Services,United Kingdom,Europe,0.0,0.333,0.667,33.3,0.0
Clarkson plc,SI,2024,2,GB0002018363,Industrials,Marine Ports and Services,United Kingdom,Europe,0.143,0.429,0.714,42.9,0.09599999999999997
Clarkson plc,SI,2024,3,GB0002018363,Industrials,Marine Ports and Services,United Kingdom,Europe,0.143,0.429,0.714,42.9,0.0
Clarkson plc,SI,2024,4,GB0002018363,Industrials,Marine Ports and Services,United Kingdom,Europe,0.143,0.429,0.714,42.9,0.0
Clarkson plc,SI,2025,1,GB0002018363,Industrials,Marine Ports and Services,United Kingdom,Europe,0.143,0.429,0.714,42.9,0.0
Clipper Logistics plc,E,2022,1,GB00BMMV6B79,Industrials,Warehousing and Logistics Services,United Kingdom,Europe,26.3,26.3,45.8,80.5,
Clipper Logistics plc,E,2022,2,GB00BMMV6B79,Industrials,Warehousing and Logistics Services,United Kingdom,Europe,26.3,26.3,45.8,80.5,0.0
Clipper Logistics plc,E,2022,3,GB00BMMV6B79,Industrials,Warehousing and Logistics Services,United Kingdom,Europe,26.3,26.3,45.8,80.5,0.0
Clipper Logistics plc,E,2022,4,GB00BMMV6B79,Industrials,Warehousing and Logistics Services,United Kingdom,Europe,26.3,26.3,45.8,80.5,0.0
Clipper Logistics plc,E,2023,1,GB00BMMV6B79,Industrials,Warehousing and Logistics Services,United Kingdom,Europe,34.1,34.1,48.1,86.0,7.800000000000001
Clipper Logistics plc,E,2023,2,GB00BMMV6B79,Industrials,Warehousing and Logistics Services,United Kingdom,Europe,34.1,34.1,48.1,86.0,0.0
Clipper Logistics plc,E,2023,3,GB00BMMV6B79,Industrials,Warehousing and Logistics Services,United Kingdom,Europe,30.5,38.7,48.9,85.5,4.600000000000001
Clipper Logistics plc,E,2023,4,GB00BMMV6B79,Industrials,Warehousing and Logistics Services,United Kingdom,Europe,30.5,38.7,48.9,85.5,0.0
Clipper Logistics plc,E,2024,1,GB00BMMV6B79,Industrials,Warehousing and Logistics Services,United Kingdom,Europe,30.5,38.7,48.9,85.5,0.0
Clipper Logistics plc,E,2024,2,GB00BMMV6B79,Industrials,Warehousing and Logistics Services,United Kingdom,Europe,30.5,38.7,48.9,85.5,0.0
Clipper Logistics plc,E,2024,3,GB00BMMV6B79,Industrials,Warehousing and Logistics Services,United Kingdom,Europe,30.5,38.7,48.9,85.5,0.0
Clipper Logistics plc,E,2024,4,GB00BMMV6B79,Industrials,Warehousing and Logistics Services,United Kingdom,Europe,30.5,38.7,48.9,85.5,0.0
Clipper Logistics plc,E,2025,1,GB00BMMV6B79,Industrials,Warehousing and Logistics Services,United Kingdom,Europe,30.5,38.7,48.9,85.5,0.0
Clipper Logistics plc,ESG,2022,1,GB00BMMV6B79,Industrials,Warehousing and Logistics Services,United Kingdom,Europe,59.6,59.6,59.6,100.0,
Clipper Logistics plc,ESG,2022,2,GB00BMMV6B79,Industrials,Warehousing and Logistics Services,United Kingdom,Europe,59.6,59.6,59.6,100.0,0.0
Clipper Logistics plc,ESG,2022,3,GB00BMMV6B79,Industrials,Warehousing and Logistics Services,United Kingdom,Europe,59.6,59.6,59.6,100.0,0.0
Clipper Logistics plc,ESG,2022,4,GB00BMMV6B79,Industrials,Warehousing and Logistics Services,United Kingdom,Europe,59.6,59.6,59.6,100.0,0.0
Clipper Logistics plc,ESG,2023,1,GB00BMMV6B79,Industrials,Warehousing and Logistics Services,United Kingdom,Europe,58.8,58.8,62.8,96.1,-0.8000000000000043
Clipper Logistics plc,ESG,2023,2,GB00BMMV6B79,Industrials,Warehousing and Logistics Services,United Kingdom,Europe,58.8,58.8,62.8,96.1,0.0
Clipper Logistics plc,ESG,2023,3,GB00BMMV6B79,Industrials,Warehousing and Logistics Services,United Kingdom,Europe,51.9,59.4,64.2,91.8,0.6000000000000014
Clipper Logistics plc,ESG,2023,4,GB00BMMV6B79,Industrials,Warehousing and Logistics Services,United Kingdom,Europe,51.9,59.4,64.2,91.8,0.0
Clipper Logistics plc,ESG,2024,1,GB00BMMV6B79,Industrials,Warehousing and Logistics Services,United Kingdom,Europe,51.9,59.4,64.2,91.8,0.0
Clipper Logistics plc,ESG,2024,2,GB00BMMV6B79,Industrials,Warehousing and Logistics Services,United Kingdom,Europe,51.9,59.4,64.2,91.8,0.0
Clipper Logistics plc,ESG,2024,3,GB00BMMV6B79,Industrials,Warehousing and Logistics Services,United Kingdom,Europe,51.9,59.4,64.2,91.8,0.0
Clipper Logistics plc,ESG,2024,4,GB00BMMV6B79,Industrials,Warehousing and Logistics Services,United Kingdom,Europe,51.9,59.4,64.2,91.8,0.0
Clipper Logistics plc,ESG,2025,1,GB00BMMV6B79,Industrials,Warehousing and Logistics Services,United Kingdom,Europe,51.9,59.4,64.2,91.8,0.0
Clipper Logistics plc,G,2022,1,GB00BMMV6B79,Industrials,Warehousing and Logistics Services,United Kingdom,Europe,53.3,53.3,53.3,100.0,
Clipper Logistics plc,G,2022,2,GB00BMMV6B79,Industrials,Warehousing and Logistics Services,United Kingdom,Europe,53.3,53.3,53.3,100.0,0.0
Clipper Logistics plc,G,2022,3,GB00BMMV6B79,Industrials,Warehousing and Logistics Services,United Kingdom,Europe,53.3,53.3,53.3,100.0,0.0
Clipper Logistics plc,G,2022,4,GB00BMMV6B79,Industrials,Warehousing and Logistics Services,United Kingdom,Europe,53.3,53.3,53.3,100.0,0.0
Clipper Logistics plc,G,2023,1,GB00BMMV6B79,Industrials,Warehousing and Logistics Services,United Kingdom,Europe,55.5,55.5,63.5,92.0,2.200000000000003
Clipper Logistics plc,G,2023,2,GB00BMMV6B79,Industrials,Warehousing and Logistics Services,United Kingdom,Europe,55.5,55.5,63.5,92.0,0.0
Clipper Logistics plc,G,2023,3,GB00BMMV6B79,Industrials,Warehousing and Logistics Services,United Kingdom,Europe,57.5,62.8,67.3,93.5,7.299999999999997
Clipper Logistics plc,G,2023,4,GB00BMMV6B79,Industrials,Warehousing and Logistics Services,United Kingdom,Europe,57.5,62.8,67.3,93.5,0.0
Clipper Logistics plc,G,2024,1,GB00BMMV6B79,Industrials,Warehousing and Logistics Services,United Kingdom,Europe,57.5,62.8,67.3,93.5,0.0
Clipper Logistics plc,G,2024,2,GB00BMMV6B79,Industrials,Warehousing and Logistics Services,United Kingdom,Europe,57.5,62.8,67.3,93.5,0.0
Clipper Logistics plc,G,2024,3,GB00BMMV6B79,Industrials,Warehousing and Logistics Services,United Kingdom,Europe,57.5,62.8,67.3,93.5,0.0
Clipper Logistics plc,G,2024,4,GB00BMMV6B79,Industrials,Warehousing and Logistics Services,United Kingdom,Europe,57.5,62.8,67.3,93.5,0.0
Clipper Logistics plc,G,2025,1,GB00BMMV6B79,Industrials,Warehousing and Logistics Services,United Kingdom,Europe,57.5,62.8,67.3,93.5,0.0
Clipper Logistics plc,S,2022,1,GB00BMMV6B79,Industrials,Warehousing and Logistics Services,United Kingdom,Europe,71.4,71.4,71.4,100.0,
Clipper Logistics plc,S,2022,2,GB00BMMV6B79,Industrials,Warehousing and Logistics Services,United Kingdom,Europe,71.4,71.4,71.4,100.0,0.0
Clipper Logistics plc,S,2022,3,GB00BMMV6B79,Industrials,Warehousing and Logistics Services,United Kingdom,Europe,71.4,71.4,71.4,100.0,0.0
Clipper Logistics plc,S,2022,4,GB00BMMV6B79,Industrials,Warehousing and Logistics Services,United Kingdom,Europe,71.4,71.4,71.4,100.0,0.0
Clipper Logistics plc,S,2023,1,GB00BMMV6B79,Industrials,Warehousing and Logistics Services,United Kingdom,Europe,64.7,64.7,68.2,96.5,-6.700000000000003
Clipper Logistics plc,S,2023,2,GB00BMMV6B79,Industrials,Warehousing and Logistics Services,United Kingdom,Europe,64.7,64.7,68.2,96.5,0.0
Clipper Logistics plc,S,2023,3,GB00BMMV6B79,Industrials,Warehousing and Logistics Services,United Kingdom,Europe,57.4,62.5,66.8,93.7,-2.200000000000003
Clipper Logistics plc,S,2023,4,GB00BMMV6B79,Industrials,Warehousing and Logistics Services,United Kingdom,Europe,57.4,62.5,66.8,93.7,0.0
Clipper Logistics plc,S,2024,1,GB00BMMV6B79,Industrials,Warehousing and Logistics Services,United Kingdom,Europe,57.4,62.5,66.8,93.7,0.0
Clipper Logistics plc,S,2024,2,GB00BMMV6B79,Industrials,Warehousing and Logistics Services,United Kingdom,Europe,57.4,62.5,66.8,93.7,0.0
Clipper Logistics plc,S,2024,3,GB00BMMV6B79,Industrials,Warehousing and Logistics Services,United Kingdom,Europe,57.4,62.5,66.8,93.7,0.0
Clipper Logistics plc,S,2024,4,GB00BMMV6B79,Industrials,Warehousing and Logistics Services,United Kingdom,Europe,57.4,62.5,66.8,93.7,0.0
Clipper Logistics plc,S,2025,1,GB00BMMV6B79,Industrials,Warehousing and Logistics Services,United Kingdom,Europe,57.4,62.5,66.8,93.7,0.0
Cnh industrial n.v.,E,2020,1,NL0010545661,Industrials,,Netherlands,Europe,69.9,69.9,69.9,100.0,
Cnh industrial n.v.,E,2020,2,NL0010545661,Industrials,,Netherlands,Europe,69.9,69.9,69.9,100.0,0.0
Cnh industrial n.v.,E,2020,3,NL0010545661,Industrials,,Netherlands,Europe,69.9,69.9,69.9,100.0,0.0
Cnh industrial n.v.,E,2020,4,NL0010545661,Industrials,,Netherlands,Europe,69.9,69.9,69.9,100.0,0.0
Cnh industrial n.v.,E,2021,1,NL0010545661,Industrials,,Netherlands,Europe,69.9,69.9,69.9,100.0,0.0
Cnh industrial n.v.,E,2021,2,NL0010545661,Industrials,,Netherlands,Europe,69.9,69.9,69.9,100.0,0.0
Cnh industrial n.v.,E,2021,3,NL0010545661,Industrials,,Netherlands,Europe,69.9,69.9,69.9,100.0,0.0
Cnh industrial n.v.,E,2021,4,NL0010545661,Industrials,,Netherlands,Europe,69.9,69.9,69.9,100.0,0.0
Cnh industrial n.v.,E,2022,1,NL0010545661,Industrials,,Netherlands,Europe,46.6,46.6,55.9,90.7,-23.300000000000004
Cnh industrial n.v.,E,2022,2,NL0010545661,Industrials,,Netherlands,Europe,46.6,46.6,55.9,90.7,0.0
Cnh industrial n.v.,E,2022,3,NL0010545661,Industrials,,Netherlands,Europe,46.6,46.6,55.9,90.7,0.0
Cnh industrial n.v.,E,2022,4,NL0010545661,Industrials,,Netherlands,Europe,46.6,46.6,55.9,90.7,0.0
Cnh industrial n.v.,E,2023,1,NL0010545661,Industrials,,Netherlands,Europe,54.6,54.6,67.2,87.3,8.0
Cnh industrial n.v.,E,2023,2,NL0010545661,Industrials,,Netherlands,Europe,54.6,54.6,67.2,87.3,0.0
Cnh industrial n.v.,E,2023,3,NL0010545661,Industrials,,Netherlands,Europe,60.5,66.1,72.4,90.5,11.499999999999993
Cnh industrial n.v.,E,2023,4,NL0010545661,Industrials,,Netherlands,Europe,60.6,64.7,70.9,92.3,-1.3999999999999915
Cnh industrial n.v.,E,2024,1,NL0010545661,Industrials,,Netherlands,Europe,44.0,54.8,72.1,79.3,-9.900000000000006
Cnh industrial n.v.,E,2024,2,NL0010545661,Industrials,,Netherlands,Europe,37.3,47.7,63.9,74.5,-7.099999999999994
Cnh industrial n.v.,E,2024,3,NL0010545661,Industrials,,Netherlands,Europe,36.4,47.7,61.2,75.2,0.0
Cnh industrial n.v.,E,2024,4,NL0010545661,Industrials,,Netherlands,Europe,36.4,47.7,61.2,75.2,0.0
Cnh industrial n.v.,E,2025,1,NL0010545661,Industrials,,Netherlands,Europe,36.4,47.7,61.2,75.2,0.0
Cnh industrial n.v.,ESG,2020,1,NL0010545661,Industrials,,Netherlands,Europe,58.0,58.0,69.6,88.5,
Cnh industrial n.v.,ESG,2020,2,NL0010545661,Industrials,,Netherlands,Europe,58.0,58.0,69.6,88.5,0.0
Cnh industrial n.v.,ESG,2020,3,NL0010545661,Industrials,,Netherlands,Europe,58.0,58.0,69.6,88.5,0.0
Cnh industrial n.v.,ESG,2020,4,NL0010545661,Industrials,,Netherlands,Europe,58.0,58.0,69.6,88.5,0.0
Cnh industrial n.v.,ESG,2021,1,NL0010545661,Industrials,,Netherlands,Europe,39.8,39.8,65.8,73.9,-18.200000000000003
Cnh industrial n.v.,ESG,2021,2,NL0010545661,Industrials,,Netherlands,Europe,39.8,39.8,65.8,73.9,0.0
Cnh industrial n.v.,ESG,2021,3,NL0010545661,Industrials,,Netherlands,Europe,39.8,39.8,65.8,73.9,0.0
Cnh industrial n.v.,ESG,2021,4,NL0010545661,Industrials,,Netherlands,Europe,39.8,39.8,65.8,73.9,0.0
Cnh industrial n.v.,ESG,2022,1,NL0010545661,Industrials,,Netherlands,Europe,47.9,47.9,67.5,80.4,8.100000000000001
Cnh industrial n.v.,ESG,2022,2,NL0010545661,Industrials,,Netherlands,Europe,47.9,47.9,67.5,80.4,0.0
Cnh industrial n.v.,ESG,2022,3,NL0010545661,Industrials,,Netherlands,Europe,47.9,47.9,67.5,80.4,0.0
Cnh industrial n.v.,ESG,2022,4,NL0010545661,Industrials,,Netherlands,Europe,47.9,47.9,67.5,80.4,0.0
Cnh industrial n.v.,ESG,2023,1,NL0010545661,Industrials,,Netherlands,Europe,51.9,51.9,72.1,79.8,4.0
Cnh industrial n.v.,ESG,2023,2,NL0010545661,Industrials,,Netherlands,Europe,51.9,51.9,72.1,79.8,0.0
Cnh industrial n.v.,ESG,2023,3,NL0010545661,Industrials,,Netherlands,Europe,54.1,74.1,87.1,77.5,22.199999999999996
Cnh industrial n.v.,ESG,2023,4,NL0010545661,Industrials,,Netherlands,Europe,58.1,77.4,87.8,80.2,3.3000000000000114
Cnh industrial n.v.,ESG,2024,1,NL0010545661,Industrials,,Netherlands,Europe,42.5,68.5,79.7,69.9,-8.900000000000006
Cnh industrial n.v.,ESG,2024,2,NL0010545661,Industrials,,Netherlands,Europe,42.5,60.3,79.2,66.1,-8.200000000000003
Cnh industrial n.v.,ESG,2024,3,NL0010545661,Industrials,,Netherlands,Europe,39.7,58.6,79.2,64.2,-1.6999999999999957
Cnh industrial n.v.,ESG,2024,4,NL0010545661,Industrials,,Netherlands,Europe,39.7,58.6,79.2,64.2,0.0
Cnh industrial n.v.,ESG,2025,1,NL0010545661,Industrials,,Netherlands,Europe,39.7,58.6,79.2,64.2,0.0
Cnh industrial n.v.,G,2020,1,NL0010545661,Industrials,,Netherlands,Europe,67.0,67.0,67.0,100.0,
Cnh industrial n.v.,G,2020,2,NL0010545661,Industrials,,Netherlands,Europe,67.0,67.0,67.0,100.0,0.0
Cnh industrial n.v.,G,2020,3,NL0010545661,Industrials,,Netherlands,Europe,67.0,67.0,67.0,100.0,0.0
Cnh industrial n.v.,G,2020,4,NL0010545661,Industrials,,Netherlands,Europe,67.0,67.0,67.0,100.0,0.0
Cnh industrial n.v.,G,2021,1,NL0010545661,Industrials,,Netherlands,Europe,67.0,67.0,67.0,100.0,0.0
Cnh industrial n.v.,G,2021,2,NL0010545661,Industrials,,Netherlands,Europe,67.0,67.0,67.0,100.0,0.0
Cnh industrial n.v.,G,2021,3,NL0010545661,Industrials,,Netherlands,Europe,67.0,67.0,67.0,100.0,0.0
Cnh industrial n.v.,G,2021,4,NL0010545661,Industrials,,Netherlands,Europe,67.0,67.0,67.0,100.0,0.0
Cnh industrial n.v.,G,2022,1,NL0010545661,Industrials,,Netherlands,Europe,59.2,59.2,59.2,100.0,-7.799999999999997
Cnh industrial n.v.,G,2022,2,NL0010545661,Industrials,,Netherlands,Europe,59.2,59.2,59.2,100.0,0.0
Cnh industrial n.v.,G,2022,3,NL0010545661,Industrials,,Netherlands,Europe,59.2,59.2,59.2,100.0,0.0
Cnh industrial n.v.,G,2022,4,NL0010545661,Industrials,,Netherlands,Europe,59.2,59.2,59.2,100.0,0.0
Cnh industrial n.v.,G,2023,1,NL0010545661,Industrials,,Netherlands,Europe,60.3,60.3,71.7,88.6,1.0999999999999943
Cnh industrial n.v.,G,2023,2,NL0010545661,Industrials,,Netherlands,Europe,60.3,60.3,71.7,88.6,0.0
Cnh industrial n.v.,G,2023,3,NL0010545661,Industrials,,Netherlands,Europe,57.8,64.0,72.0,89.8,3.700000000000003
Cnh industrial n.v.,G,2023,4,NL0010545661,Industrials,,Netherlands,Europe,54.6,62.7,67.1,91.7,-1.2999999999999972
Cnh industrial n.v.,G,2024,1,NL0010545661,Industrials,,Netherlands,Europe,49.0,55.2,66.2,82.8,-7.5
Cnh industrial n.v.,G,2024,2,NL0010545661,Industrials,,Netherlands,Europe,42.6,47.9,68.3,80.5,-7.300000000000004
Cnh industrial n.v.,G,2024,3,NL0010545661,Industrials,,Netherlands,Europe,42.6,47.9,68.3,80.5,0.0
Cnh industrial n.v.,G,2024,4,NL0010545661,Industrials,,Netherlands,Europe,42.6,47.9,68.1,80.6,0.0
Cnh industrial n.v.,G,2025,1,NL0010545661,Industrials,,Netherlands,Europe,42.6,47.9,68.1,80.6,0.0
Cnh industrial n.v.,S,2020,1,NL0010545661,Industrials,,Netherlands,Europe,59.0,59.0,59.0,100.0,
Cnh industrial n.v.,S,2020,2,NL0010545661,Industrials,,Netherlands,Europe,59.0,59.0,59.0,100.0,0.0
Cnh industrial n.v.,S,2020,3,NL0010545661,Industrials,,Netherlands,Europe,59.0,59.0,59.0,100.0,0.0
Cnh industrial n.v.,S,2020,4,NL0010545661,Industrials,,Netherlands,Europe,59.0,59.0,59.0,100.0,0.0
Cnh industrial n.v.,S,2021,1,NL0010545661,Industrials,,Netherlands,Europe,59.0,59.0,59.0,100.0,0.0
Cnh industrial n.v.,S,2021,2,NL0010545661,Industrials,,Netherlands,Europe,59.0,59.0,59.0,100.0,0.0
Cnh industrial n.v.,S,2021,3,NL0010545661,Industrials,,Netherlands,Europe,59.0,59.0,59.0,100.0,0.0
Cnh industrial n.v.,S,2021,4,NL0010545661,Industrials,,Netherlands,Europe,59.0,59.0,59.0,100.0,0.0
Cnh industrial n.v.,S,2022,1,NL0010545661,Industrials,,Netherlands,Europe,59.4,59.4,59.4,100.0,0.3999999999999986
Cnh industrial n.v.,S,2022,2,NL0010545661,Industrials,,Netherlands,Europe,59.4,59.4,59.4,100.0,0.0
Cnh industrial n.v.,S,2022,3,NL0010545661,Industrials,,Netherlands,Europe,59.4,59.4,59.4,100.0,0.0
Cnh industrial n.v.,S,2022,4,NL0010545661,Industrials,,Netherlands,Europe,59.4,59.4,59.4,100.0,0.0
Cnh industrial n.v.,S,2023,1,NL0010545661,Industrials,,Netherlands,Europe,60.9,60.9,63.4,97.5,1.5
Cnh industrial n.v.,S,2023,2,NL0010545661,Industrials,,Netherlands,Europe,60.9,60.9,63.4,97.5,0.0
Cnh industrial n.v.,S,2023,3,NL0010545661,Industrials,,Netherlands,Europe,65.1,67.7,79.4,89.9,6.800000000000004
Cnh industrial n.v.,S,2023,4,NL0010545661,Industrials,,Netherlands,Europe,65.9,70.2,77.9,92.0,2.5
Cnh industrial n.v.,S,2024,1,NL0010545661,Industrials,,Netherlands,Europe,57.7,61.8,76.3,81.6,-8.400000000000006
Cnh industrial n.v.,S,2024,2,NL0010545661,Industrials,,Netherlands,Europe,50.1,65.5,75.1,80.5,3.700000000000003
Cnh industrial n.v.,S,2024,3,NL0010545661,Industrials,,Netherlands,Europe,50.1,65.5,75.3,80.4,0.0
Cnh industrial n.v.,S,2024,4,NL0010545661,Industrials,,Netherlands,Europe,50.1,65.5,75.3,80.4,0.0
Cnh industrial n.v.,S,2025,1,NL0010545661,Industrials,,Netherlands,Europe,50.1,65.5,75.3,80.4,0.0
Cnh industrial n.v.,SI,2023,3,NL0010545661,Industrials,,Netherlands,Europe,0.625,0.625,0.625,100.0,
Cnh industrial n.v.,SI,2023,4,NL0010545661,Industrials,,Netherlands,Europe,0.625,0.625,0.625,100.0,0.0
Cnh industrial n.v.,SI,2024,1,NL0010545661,Industrials,,Netherlands,Europe,0.0,0.571,0.857,23.8,-0.05400000000000005
Cnh industrial n.v.,SI,2024,2,NL0010545661,Industrials,,Netherlands,Europe,0.0,0.621,0.862,31.0,0.050000000000000044
