isin,name,sector,industry,specialty,country,region,strategy,materiality,methodology,assessment_type,consensus_weight,score_kind,first_quartile,consensus,third_quartile,strength,period
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,Proprietary,Class quantile,AuM weighted,E,0.912,0.937,0.937,93.8,2021-05-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,Proprietary,Score,AuM weighted,E,82.0,82.0,84.3,93.9,2021-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Double,Proprietary,Score,AuM weighted,S,62.6,62.6,65.5,94.6,2021-09-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,All,Universe quantile,Equal weights,E,0.959,0.963,0.968,99.2,2021-01-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Double,Proprietary,Universe quantile,AuM weighted,S,0.512,0.512,0.606,90.6,2021-05-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Double,Proprietary,Universe quantile,AuM weighted,G,0.229,0.229,0.546,76.8,2021-04-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Double,Proprietary,Class quantile,Equal weights,E,0.953,0.967,0.982,97.0,2021-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,Proprietary,Class quantile,AuM weighted,E,0.917,0.937,0.937,94.1,2021-01-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Double,All,Class quantile,AuM weighted,S,0.454,0.454,0.586,88.3,2021-09-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,Proprietary,Score,Equal weights,G,61.7,65.2,68.6,93.1,2021-03-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,All,Universe quantile,Equal weights,G,0.321,0.452,0.583,73.8,2021-07-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Double,Proprietary,Class quantile,AuM weighted,E,0.929,0.948,0.948,95.2,2021-03-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,Proprietary,Score,Equal weights,E,82.3,83.3,84.3,98.0,2021-11-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,All,Class quantile,Equal weights,E,0.951,0.961,0.971,98.0,2021-08-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Double,All,Universe quantile,AuM weighted,E,0.935,0.945,0.945,95.8,2021-07-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Double,Proprietary,Score,AuM weighted,E,83.2,83.2,85.6,94.9,2021-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,All,Score,Equal weights,G,61.7,65.2,68.6,93.1,2021-04-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,Proprietary,Class quantile,Equal weights,S,0.566,0.627,0.689,87.7,2021-02-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Double,All,Score,Equal weights,S,65.0,66.5,67.9,97.0,2021-07-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Double,All,Universe quantile,AuM weighted,E,0.935,0.945,0.945,95.8,2021-09-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,All,Score,Equal weights,E,82.3,83.3,84.3,98.0,2021-07-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Double,All,Class quantile,AuM weighted,E,0.92,0.948,0.948,94.7,2021-12-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Double,All,Class quantile,AuM weighted,S,0.454,0.454,0.591,88.0,2021-06-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Double,All,Score,Equal weights,G,59.8,63.9,68.0,91.8,2021-03-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Double,All,Universe quantile,Equal weights,E,0.968,0.973,0.978,99.0,2021-03-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,All,Score,Equal weights,G,61.7,65.2,68.6,93.1,2021-03-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Double,All,Class quantile,AuM weighted,G,0.168,0.168,0.584,70.7,2021-02-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,All,Universe quantile,Equal weights,G,0.321,0.45,0.579,74.1,2021-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,All,Class quantile,AuM weighted,G,0.172,0.172,0.576,70.4,2021-06-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,Proprietary,Score,AuM weighted,E,82.0,82.0,84.3,93.9,2021-06-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,All,Universe quantile,AuM weighted,G,0.231,0.231,0.542,76.1,2021-05-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Double,Proprietary,Universe quantile,Equal weights,S,0.54,0.587,0.634,90.6,2021-02-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,All,Score,AuM weighted,E,82.0,82.0,84.3,93.9,2021-09-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Double,Proprietary,Class quantile,AuM weighted,E,0.923,0.948,0.948,94.9,2021-07-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Double,Proprietary,Universe quantile,AuM weighted,E,0.935,0.945,0.945,95.8,2021-06-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,All,Class quantile,Equal weights,E,0.95,0.961,0.971,97.9,2021-06-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Double,Proprietary,Score,Equal weights,S,65.0,66.5,67.9,97.0,2021-09-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Double,Proprietary,Score,AuM weighted,G,57.1,57.1,65.3,91.3,2021-09-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Double,Proprietary,Score,Equal weights,E,86.2,87.4,88.6,97.6,2021-05-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,All,Universe quantile,AuM weighted,S,0.511,0.511,0.593,90.3,2021-08-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Double,All,Class quantile,Equal weights,E,0.957,0.97,0.982,97.5,2021-07-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Double,Proprietary,Score,AuM weighted,S,62.6,62.6,65.5,94.6,2021-11-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Double,All,Score,AuM weighted,G,57.1,57.1,65.3,91.3,2021-06-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Double,All,Class quantile,AuM weighted,E,0.928,0.948,0.948,95.2,2021-02-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,Proprietary,Universe quantile,Equal weights,E,0.959,0.963,0.968,99.2,2021-07-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Double,Proprietary,Class quantile,Equal weights,S,0.481,0.551,0.622,85.9,2021-05-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Double,All,Universe quantile,AuM weighted,S,0.512,0.512,0.605,90.6,2021-04-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,Proprietary,Score,Equal weights,E,82.3,83.3,84.3,98.0,2021-02-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,All,Universe quantile,Equal weights,E,0.957,0.962,0.968,99.0,2021-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,All,Class quantile,AuM weighted,E,0.918,0.937,0.937,94.2,2021-03-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,All,Universe quantile,Equal weights,E,0.959,0.963,0.968,99.1,2021-08-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Double,All,Score,Equal weights,E,86.2,87.4,88.6,97.6,2021-11-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,All,Class quantile,Equal weights,G,0.272,0.442,0.613,65.9,2021-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,Proprietary,Universe quantile,Equal weights,G,0.321,0.45,0.579,74.2,2021-08-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Double,Proprietary,Class quantile,Equal weights,S,0.481,0.549,0.618,86.3,2021-07-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Double,Proprietary,Score,Equal weights,G,59.8,63.9,68.0,91.8,2021-11-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Double,Proprietary,Score,AuM weighted,E,83.2,83.2,85.6,94.9,2021-04-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,Proprietary,Score,AuM weighted,E,82.0,82.0,84.3,93.9,2021-05-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Double,Proprietary,Universe quantile,Equal weights,S,0.54,0.581,0.621,91.8,2021-12-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Double,All,Class quantile,Equal weights,G,0.195,0.403,0.61,58.5,2021-07-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,All,Class quantile,Equal weights,E,0.955,0.963,0.971,98.3,2021-02-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,Proprietary,Universe quantile,AuM weighted,G,0.231,0.231,0.539,76.3,2021-01-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,All,Score,AuM weighted,S,61.8,61.8,64.7,93.6,2021-11-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,All,Class quantile,Equal weights,E,0.95,0.961,0.971,97.9,2021-07-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,Proprietary,Score,AuM weighted,G,56.6,56.6,64.7,90.4,2021-08-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Double,All,Universe quantile,Equal weights,E,0.966,0.972,0.978,98.8,2021-11-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Double,Proprietary,Score,Equal weights,G,59.8,63.9,68.0,91.8,2021-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Double,Proprietary,Score,AuM weighted,S,62.6,62.6,65.5,94.6,2021-02-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,All,Score,Equal weights,E,82.3,83.3,84.3,98.0,2021-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,Proprietary,Score,AuM weighted,G,56.6,56.6,64.7,90.4,2021-09-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,All,Score,Equal weights,S,63.9,65.1,66.4,97.5,2021-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,All,Universe quantile,AuM weighted,S,0.511,0.511,0.602,89.8,2021-01-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,Proprietary,Score,Equal weights,S,63.9,65.1,66.4,97.5,2021-07-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,All,Class quantile,AuM weighted,E,0.917,0.937,0.937,94.1,2021-01-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Double,Proprietary,Score,Equal weights,E,86.2,87.4,88.6,97.6,2021-10-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,Proprietary,Universe quantile,AuM weighted,S,0.511,0.511,0.599,89.9,2021-07-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,All,Universe quantile,AuM weighted,S,0.511,0.511,0.594,90.3,2021-11-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,All,Universe quantile,AuM weighted,E,0.922,0.934,0.934,94.6,2021-11-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,Proprietary,Universe quantile,Equal weights,E,0.959,0.963,0.968,99.2,2021-02-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Double,Proprietary,Universe quantile,AuM weighted,G,0.229,0.229,0.537,77.3,2021-08-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,Proprietary,Universe quantile,Equal weights,G,0.321,0.453,0.586,73.5,2021-04-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Double,Proprietary,Class quantile,AuM weighted,S,0.454,0.454,0.587,88.2,2021-11-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Double,Proprietary,Universe quantile,AuM weighted,S,0.512,0.512,0.593,91.4,2021-12-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Double,All,Universe quantile,AuM weighted,G,0.229,0.229,0.537,77.3,2021-12-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,Proprietary,Universe quantile,Equal weights,G,0.321,0.453,0.584,73.6,2021-06-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Double,Proprietary,Class quantile,Equal weights,G,0.195,0.401,0.607,58.9,2021-12-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Double,All,Class quantile,AuM weighted,S,0.454,0.454,0.589,88.1,2021-12-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Double,Proprietary,Universe quantile,Equal weights,E,0.967,0.973,0.978,98.9,2021-04-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Double,All,Universe quantile,Equal weights,E,0.967,0.973,0.978,99.0,2021-09-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Double,All,Score,AuM weighted,S,62.6,62.6,65.5,94.6,2021-02-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,All,Universe quantile,Equal weights,E,0.957,0.962,0.968,99.0,2021-11-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,Proprietary,Class quantile,AuM weighted,G,0.172,0.172,0.576,70.4,2021-07-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Double,Proprietary,Class quantile,AuM weighted,E,0.919,0.948,0.948,94.6,2021-10-01
